Annuity Flyer	A	T	T	T	0.6	연금 상담 서비스 홍보 전단
Annuity Opinion	A	T	T	T	0.6	연금 운영 의견 공유
Backpacker Calendar	A	T	T	T	0.6	배낭여행 일정 캘린더
Backpacker Counter	A	T	T	T	0.6	투어 접수 카운터
Backpacker Directory	A	T	T	T	0.6	배낭여행 정보 디렉터리
Backpacker Finder	A	T	T	T	0.6	숙소·여행지 검색(디렉터리와 대상 다름)
Backpacker Journal	A	T	T	T	0.6	배낭여행 기록 저널
Backpacker Locator	R	F	T	T	0.6	반박: 승인된 Backpacker Finder(숙소·여행지 검색)와 동일 대상 검색 도구로 의미 중복
Bagel Appointment	A	T	T	T	0.6	베이글 가게 픽업 예약
Bagel Feedback	A	T	T	T	0.6	베이글 가게 고객 피드백
Bagel Invoice	A	T	T	T	0.6	베이글 가게 인보이스
Bagel Quote	A	T	T	T	0.6	단체 주문 견적
Bagel Renewal	A	T	T	T	0.6	정기배송 구독 갱신
Bakery Calculator	A	T	T	T	0.6	베이커리 원가 계산기
Bakery Converter	A	T	T	T	0.6	베이킹 단위·온도 변환기
Barcode Flyer	A	T	T	T	0.6	바코드 솔루션 홍보 전단
Barista Vault	A	T	T	T	0.6	바리스타 레시피 보관
Bass Handbook	A	T	T	T	0.6	베이스 레슨 핸드북
Bass Timetable	A	T	T	T	0.6	레슨 일정표
Bass Tutorial	A	T	T	T	0.6	베이스 레슨 튜토리얼
Beachfront Assistant	A	T	T	T	0.6	해변 투어 운영 보조
Beachfront Atlas	A	T	T	T	0.6	해변 명소 지도·아틀라스
Beachfront Engine	A	T	T	T	0.6	투어 예약 엔진
Beachfront Manager	A	T	T	T	0.6	해변 시설·예약 관리
Beachfront Planner	A	T	T	T	0.6	해변 나들이 계획 도구
Beachfront Scheduler	A	T	T	T	0.6	투어 예약 일정 관리
Bistro Board	A	T	T	T	0.6	비스트로 메뉴판·현황 보드
Bistro Ledger	A	T	T	T	0.6	비스트로 매출 장부
Bistro Map	A	T	T	T	0.6	비스트로 맛집 지도
Boardwalk Console	A	T	T	T	0.6	해변 상권 운영 관리 콘솔
Boardwalk Route	A	T	T	T	0.6	해변 산책 코스 안내
Breath Console	A	T	T	T	0.6	구취 진료 접수·운영 콘솔
Breath Portal	A	T	T	T	0.6	구취 진료 환자 포털
Brunch Markup	A	T	T	T	0.6	판매가·마진 설정 도구
Bruxism Estimate	A	T	T	T	0.6	치료 비용 견적
Bruxism Feed	A	T	T	T	0.6	이갈이 경과 피드
Bruxism Index	A	T	T	T	0.6	이갈이 지수 추적
Bruxism Order	A	T	T	T	0.6	치료 처방 오더 관리
Bruxism Reminder	A	T	T	T	0.6	장치 착용·치료 알림
Bruxism Ticket	A	T	T	T	0.6	진료 대기·접수 티켓
Bruxism Timeline	A	T	T	T	0.6	이갈이 경과 타임라인
Cafe Temperature	A	T	T	T	0.6	추출 온도 기록·관리
Catalog Flyer	A	T	T	T	0.6	카탈로그 상품 홍보 전단
Catalog Opinion	A	T	T	T	0.6	카탈로그 상품 의견 수집
Cocktail Flow	A	T	T	T	0.6	주문-제작 워크플로 관리
Cocktail Flyer	A	T	T	T	0.6	칵테일 바 홍보 전단
Cocktail Hub	A	T	T	T	0.6	칵테일 정보·바 탐색 허브
Cocktail Tracker	A	T	T	T	0.6	칵테일 재고·판매 추적
Cohort Flyer	A	T	T	T	0.6	교육 과정 모집 전단
Countertop Flyer	A	T	T	T	0.6	조리대 시공 홍보 전단
Courier Flyer	A	T	T	T	0.6	택배 대행 홍보 전단
Courier Handbook	A	T	T	T	0.6	택배 기사 업무 핸드북
Courier Opinion	A	T	T	T	0.6	택배 업체 이용 후기 수집
Courier Timetable	A	T	T	T	0.6	배송 일정표
Daytrip Feed	A	T	T	T	0.6	투어 소식 피드
Daytrip File	A	T	T	T	0.6	여행 서류·기록 파일
Daytrip Rate	A	T	T	T	0.6	투어 요금 관리
Daytrip Status	A	T	T	T	0.6	당일여행 투어 상태 정보
Daytrip Update	A	T	T	T	0.6	투어 상황 업데이트
Decor Flyer	A	T	T	T	0.6	웨딩 장식 서비스 홍보 전단
Deductible Flyer	A	T	T	T	0.6	보험 안내 홍보 전단
Deductible Handbook	A	T	T	T	0.6	면책·자부담 안내 핸드북
Deductible Timetable	R	F	T	T	0.6	반박: 승인된 Policyholder Timetable(보험 갱신 일정표)과 동일 보험 일정 관리 의미 중복
Deductible Tutorial	A	T	T	T	0.6	면책금 이해 튜토리얼
Deed Flyer	A	T	T	T	0.6	부동산 서비스 홍보 전단
Deed Handbook	A	T	T	T	0.6	소유권 이전 실무 핸드북
Deed Opinion	A	T	T	T	0.6	소유권 법률 의견서 관리
Deed Timetable	A	T	T	T	0.6	소유권 이전 절차 일정표
Deli Check	A	T	T	T	0.6	델리 품질·위생 점검 도구 (재고 상태는 승인된 Deli Status가 담당, 점검 기능으로 구분 성립)
Deli Status	A	T	T	T	0.6	주문·재고 상태 관리
Dentist Calendar	A	T	T	T	0.6	진료 예약 캘린더
Dentist Directory	A	T	T	T	0.6	치과 찾기 디렉터리
Dentist Journal	A	T	T	T	0.6	진료 케이스 기록 저널
Dentist Office	A	T	T	T	0.6	치과 진료실 운영 관리
Dentist Ops	A	T	T	T	0.6	치과 진료 운영 도구
Dentist Playbook	A	T	T	T	0.6	치과 운영 플레이북
Desert Voucher	A	T	T	T	0.6	사막 투어 상품권 관리
Dessert Statement	A	T	T	T	0.6	디저트 가게 판매 명세서 관리
Dessert Voucher	A	T	T	T	0.6	디저트 바우처 관리
Diner Handbook	A	T	T	T	0.6	다이너 운영 핸드북
Diner Opinion	A	T	T	T	0.6	다이너 이용 후기 수집
Diner Timetable	A	T	T	T	0.6	운영·시프트 일정표
Diner Tutorial	A	T	T	T	0.6	다이너 운영 튜토리얼
Dividend Flyer	A	T	T	T	0.6	재무 상담 홍보 전단
Dividend Handbook	A	T	T	T	0.6	배당 실무 핸드북
Dividend Timetable	A	T	T	T	0.6	배당 지급 일정표
Dividend Tutorial	A	T	T	T	0.6	배당 이해 튜토리얼
Donor Flyer	A	T	T	T	0.6	기부 캠페인 홍보 전단
Donut Checkin	A	T	T	T	0.6	픽업 체크인 관리
Donut Claim	A	T	T	T	0.6	고객 클레임 처리 도구
Donut Inventory	A	T	T	T	0.6	도넛 가게 재고 관리
Donut Newsletter	A	T	T	T	0.6	도넛 가게 소식 뉴스레터
Donut Onboarding	A	T	T	T	0.6	도넛 가게 온보딩 도구
Endodontics Statement	A	T	T	T	0.6	치료 진료 명세서 관리
Espresso Condition	A	T	T	T	0.6	머신 상태 점검
Espresso Frequency	A	T	T	T	0.6	주문 빈도 분석
Espresso Humidity	A	T	T	T	0.6	원두 보관 습도 기록
Espresso Usage	A	T	T	T	0.6	원두 사용량 추적
Floss Bin	A	T	T	T	0.6	치실 소모품 재고 관리
Floss Chart	A	T	T	T	0.6	치실 사용 기록 차트
Floss Report	R	F	T	T	0.6	반박: 승인된 Floss Journal(치실 사용 기록 저널)과 동일 사용 이력 기록·요약 의미 중복
Fluoride Check	A	T	T	T	0.6	도포 전 구강 점검
Fluoride Form	A	T	T	T	0.6	도포 문진·동의 폼
Fluoride Status	A	T	T	T	0.6	도포 상태 추적
Foam Handbook	A	T	T	T	0.6	폼 세차 핸드북
Foam Timetable	A	T	T	T	0.6	예약·세차 일정표
Foam Tutorial	A	T	T	T	0.6	폼 세차 튜토리얼
Formula Flyer	A	T	T	T	0.6	분유 제품 홍보 전단
Freight Handbook	A	T	T	T	0.6	화물 운송 실무 핸드북
Freight Opinion	A	T	T	T	0.6	운송 파트너 평가 의견 수집
Freight Timetable	A	T	T	T	0.6	배송 일정표
Freight Tutorial	A	T	T	T	0.6	화물 운송 튜토리얼
Gingivitis Feed	A	T	T	T	0.6	치료 경과 피드
Gingivitis File	A	T	T	T	0.6	잇몸염 환자 파일
Gingivitis Level	A	T	T	T	0.6	잇몸염 중증도 단계 추적
Gingivitis Rate	A	T	T	T	0.6	잇몸염 발생률 추적
Gingivitis Timeline	A	T	T	T	0.6	치료 경과 타임라인
Gingivitis Update	A	T	T	T	0.6	치료 경과 업데이트
Glacier Card	A	T	T	T	0.6	빙하 투어 스탬프 카드
Glacier Check	A	T	T	T	0.6	투어 안전 점검
Glacier Form	A	T	T	T	0.6	투어 신청·동의 폼
Glacier Log	A	T	T	T	0.6	빙하 투어 기록지
Glacier Report	A	T	T	T	0.6	빙하 투어·상태 리포트
Halitosis Bill	A	T	T	T	0.6	치료 청구서 관리
Halitosis Code	A	T	T	T	0.6	진료 코드 관리
Halitosis Estimate	A	T	T	T	0.6	구취 치료 비용 견적
Halitosis Index	A	T	T	T	0.6	구취 케이스 색인
Halitosis Order	A	T	T	T	0.6	치료 처방 오더 관리
Halitosis Receipt	A	T	T	T	0.6	치료 영수증 관리
Halitosis Ticket	A	T	T	T	0.6	구취 진료 대기·접수 티켓
Harvest Flyer	A	T	T	T	0.6	농산물 판매 홍보 전단
Headhunter Tutorial	A	T	T	T	0.6	헤드헌팅 실무 튜토리얼
Hostel Handbook	A	T	T	T	0.6	호스텔 운영 핸드북
Hostel Opinion	A	T	T	T	0.6	호스텔 이용 후기 수집
