Trumpet App	A	T	T	T	0.85	유지: 트럼펫 연습·학습 앱은 실재 상품군으로 명확하고 이번 배치의 Trumpet Tips와는 앱과 팁 콘텐츠로 별개 제품이며 상표 충돌 없음
Trumpet Tips	A	T	T	T	0.85	유지: 트럼펫 연습 팁 콘텐츠로 실재 장르가 성립하고 Trumpet App과는 다른 제품이며 상표 문제 없음
Tuition App	A	T	T	T	0.85	유지: 학비 납부·관리 앱은 교육 업계 실재 서비스 형태로 명확하고 상표 충돌 없음
Tuition Tips	A	T	T	T	0.8	유지: 학비·장학 전략 팁 콘텐츠로 실재 장르이고 동일 앵커의 Tuition App과는 다른 제품
Tuneup App	A	T	T	T	0.75	유지: 자동차 정기 정비 관리 앱으로 조합이 실재하고 유명 TuneUp 브랜드는 PC 유틸리티 도메인이라 자동차 정비 업계에서 충돌 아님
Tuneup Tips	A	T	T	T	0.75	유지: 차량 정비 팁 콘텐츠로 명확하고 Tuneup App과는 다른 제품이며 상표 충돌 없음
Tuning App	A	T	T	T	0.9	유지: 악기 조율 앱은 음악 레슨 업계의 대표적 실재 상품으로 매우 명확하고 상표 충돌 없음
Tuning Tips	A	T	T	T	0.85	유지: 악기 조율 팁 콘텐츠로 명확하고 Tuning App과는 다른 제품
Turnaround App	A	T	T	T	0.7	유지: 번역 업계에서 turnaround는 납기 표준 용어로 납기·일정 관리 앱이 실제 성립해 반박을 시도했으나 대상과 기능이 어긋나지 않음
Turnaround Tips	A	T	T	T	0.7	유지: 번역 납기 단축 팁 콘텐츠로 업계 용어와의 결합이 자연스럽고 배치 내 중복 없음
Tutoring App	A	T	T	T	0.9	유지: 과외 매칭·관리 앱은 교육 업계 대표적 실재 상품으로 명확하고 상표 충돌 없음
Tutoring Tips	A	T	T	T	0.85	유지: 과외·학습 팁 콘텐츠로 명확하고 Tutoring App과는 다른 제품
Union App	A	T	T	T	0.75	유지: 노조 회원·회비·협상 관리 앱은 HR 업계 실재 카테고리고 Union은 일반명사라 상표 충돌 없음
