Lawsuit Counter	R	F	T	T	0.6	계수·카운터 중의로 불분명
Divorce Draft	R	F	T	T	0.6	초안 대상 불분명
Custody Item	R	F	T	T	0.6	항목 지칭으로 제품 불분명
Immigration Signature	R	F	T	T	0.6	서명 대상 불분명
Testament Repository	R	F	T	T	0.6	저장소 지칭으로 제품 불분명
Notary Authorization	R	F	T	T	0.6	결합 불성립
Mediation Simulator	R	F	T	T	0.6	결합 불성립
Guardianship Temperature	R	F	T	T	0.6	결합 불성립
Trademark Hazard	R	F	T	T	0.6	결합 불성립
Windshield App	A	T	T	T	0.55	앞유리 수리·교체 관리 앱(실재)
Bakery Tips	A	T	T	T	0.55	Bakery App 승인 선례의 Tips 평행
Exam Advice	R	T	F	T	0.65	직전 승인 Exam Tips와 동일 기능 의미 중복
Sedation Workbook	R	F	T	T	0.6	워크북 대상 불분명
Playtime Mode	R	F	T	T	0.6	기능 토글로 읽혀 제품 불분명
Conditioner Spec	R	F	T	T	0.6	사양 참조로 제품 불분명
Pickup Quantity	R	F	T	T	0.6	수량 대상 불분명
Ductless Login	R	F	T	T	0.6	제품 불분명
Fob Analysis	R	F	T	T	0.6	분석 대상 불분명
Fence Coach	R	F	T	T	0.6	코칭 대상 불분명
Hiking Habit	R	F	T	T	0.6	결합 불성립
Patent Desk	R	F	T	T	0.6	책상·서비스 데스크 중의로 불분명
Copyright Lab	R	F	T	T	0.6	실험실 중의로 불분명
Migraine Agreement	R	F	T	T	0.6	결합 불성립
Insomnia Validation	R	F	T	T	0.6	결합 불성립
Skydiving Availability	R	F	T	T	0.6	상태 명사로 제품명 부자연
Acne Eligibility	R	F	T	T	0.6	결합 불성립
Snowboarding Feedback	R	F	T	T	0.6	결합 불성립
Eczema Invoice	R	F	T	T	0.6	결합 불성립
Ziplining Warranty	R	F	T	T	0.6	결합 불성립
Psoriasis Deposit	R	F	T	T	0.6	결합 불성립
Sledding Correction	R	F	T	T	0.6	결합 불성립
Vertigo Revision	R	F	T	T	0.6	결합 불성립
Diving Simulator	R	F	T	T	0.6	결합 불성립
Arthritis Predictor	R	F	T	T	0.6	예측 대상 불분명
Sailing Recipe	R	F	T	T	0.6	결합 불성립
Menopause Video	A	T	T	T	0.55	폐경 관리 영상 가이드(Hypertension Video 평행)
Rafting Expense	R	F	T	T	0.6	결합 불성립
Pregnancy Newsletter	R	F	T	T	0.6	결합 불성립
Climbing Onboarding	R	F	T	T	0.6	결합 불성립
Fertility Checkin	R	F	T	T	0.6	결합 불성립
Biking Weight	R	F	T	T	0.6	결합 불성립(속성 지칭)
Thyroid Distance	R	F	T	T	0.6	결합 불성립
Golf Type	R	F	T	T	0.6	결합 불성립(분류 대상 부자연)
Cholesterol Clock	R	F	T	T	0.6	결합 불성립
Fishing Depth	R	F	T	T	0.6	결합 불성립
Hypertension Height	R	F	T	T	0.6	결합 불성립
Camping Pressure	R	F	T	T	0.6	결합 불성립
Anemia Load	R	F	T	T	0.6	결합 불성립
Glamping Brightness	R	F	T	T	0.6	결합 불성립
Heartburn Frequency	R	F	T	T	0.6	결합 불성립
Stargazing Usage	R	F	T	T	0.6	사용 지칭으로 제품 불분명
Constipation Condition	R	F	T	T	0.6	상태 명사로 제품명 부자연
Birdwatching Cycle	R	F	T	T	0.6	주기 지칭으로 제품 불분명
Concussion Breakdown	R	F	T	T	0.6	내역·고장 중의로 불분명
Canyon Reception	R	F	T	T	0.6	리셉션·수신 중의로 불분명
Sprain Followup	R	F	T	T	0.6	후속 지칭으로 제품 불분명
Geyser Approval	R	F	T	T	0.6	승인 지칭으로 제품 불분명
Fracture Matrix	R	F	T	T	0.6	행렬·매트릭스 중의로 불분명
Fjord Evaluation	R	F	T	T	0.6	평가 대상 불분명
Insulin Questionnaire	R	F	T	T	0.6	설문 대상 불분명
Savanna Utilization	R	F	T	T	0.6	활용 지칭으로 제품 불분명
Tundra Benefit	R	F	T	T	0.6	혜택 지칭으로 제품 불분명
Prairie Requirement	R	F	T	T	0.6	요건 지칭으로 제품 불분명
Marsh Depreciation	R	F	T	T	0.6	결합 불성립
Cove Resignation	R	F	T	T	0.6	결합 불성립
Cliff Hazard	R	F	T	T	0.6	결합 불성립
Cavern Guarantor	R	F	T	T	0.6	보증인 명사 결합 불성립
Oasis Tuner	R	F	T	T	0.6	튜너 기능 지칭으로 제품 불분명
Dune Tutorial	R	F	T	T	0.6	동물 대상 결합 불성립
Whale Handbook	R	F	T	T	0.6	동물 대상 결합 불성립
Dolphin Timetable	R	F	T	T	0.6	동물 대상 결합 불성립
Penguin Opinion	R	F	T	T	0.6	동물 대상 결합 불성립
Flamingo Gift	R	F	T	T	0.6	결합 불성립
Turtle Retreat	R	F	T	T	0.6	동물 대상 결합 불성립
Moose Tournament	R	F	T	T	0.6	동물 대상 결합 불성립
Bison Flyer	R	F	T	T	0.6	동물 대상 결합 불성립
Reindeer App	R	F	T	T	0.6	동물 지칭으로 제품 불분명
Reservation App	A	T	T	T	0.55	예약 접수·관리 앱(실재)
Grooming Tips	A	T	T	T	0.55	Grooming App 승인 선례의 Tips 평행
Hygiene Advice	R	T	F	T	0.65	직전 승인 Hygiene Tips와 동일 기능 의미 중복
Curriculum Mode	R	F	T	T	0.6	기능 토글로 읽혀 제품 불분명
Incident Spec	R	F	T	T	0.6	사양 참조로 제품 불분명
Season Login	R	F	T	T	0.6	선례 기각(App 기각) 계열
Garment Coach	R	F	T	T	0.6	코칭 대상 불분명
Loyalty Tips	A	T	T	T	0.55	Loyalty App 승인 선례의 Tips 평행
Fleet Quantity	R	F	T	T	0.6	수량 대상 불분명
Blast Login	R	F	T	T	0.6	선례 기각(App 기각) 계열
Vent Analysis	R	F	T	T	0.6	분석 대상 불분명
Rekeying Coach	R	F	T	T	0.6	코칭 대상 불분명
Lawyer Reference	R	F	T	T	0.6	참조 대상 불분명
Attorney Review	R	F	T	T	0.6	리뷰 대상 불분명
Court Humidity	R	F	T	T	0.6	결합 불성립
Coping App	A	T	T	T	0.55	스트레스 대처 기술 연습 앱(실재)
Wheel Tips	A	T	T	T	0.55	Wheel App 승인 선례의 Tips 평행
Cistern Advice	R	T	F	T	0.65	직전 승인 Cistern Tips와 동일 기능 의미 중복
Souvenir Workbook	R	F	T	T	0.6	워크북 대상 불분명
Trombone Mode	R	F	T	T	0.6	기능 토글로 읽혀 제품 불분명
Savings Quantity	R	F	T	T	0.6	수량 대상 불분명
Judge Login	R	F	T	T	0.6	선례 기각(App 기각) 계열
Forwarder Analysis	R	F	T	T	0.6	분석 대상 불분명
Showing Coach	R	F	T	T	0.6	코칭 대상 불분명
Exclusion Habit	R	F	T	T	0.6	선례 기각(App 기각) 계열
Jury Terminal	R	F	T	T	0.6	터미널 중의로 불분명
Lawsuit Booth	R	F	T	T	0.6	부스 중의로 불분명
Divorce Summary	R	F	T	T	0.6	요약 대상 불분명
Custody Unit	R	F	T	T	0.6	단위 지칭으로 제품 불분명
Immigration Marker	R	F	T	T	0.6	표식 지칭으로 제품 불분명
Testament Announcement	A	T	T	T	0.55	유언 관련 공지 관리(Notification 절차 명사 선례 평행)
Notary Template	A	T	T	T	0.55	공증 문서 템플릿 관리(Testament Kit 평행)
Mediation Predictor	R	F	T	T	0.6	예측 대상 불분명
Guardianship Pressure	R	F	T	T	0.6	결합 불성립
Trademark Guarantor	R	F	T	T	0.6	보증인 명사 결합 불성립
Background App	R	F	T	T	0.6	배경화면·신원조회 중의로 불분명
Windshield Tips	A	T	T	T	0.55	Windshield App 승인 선례의 Tips 평행
Bakery Advice	R	T	F	T	0.65	이번 배치 승인 Bakery Tips와 동일 기능 의미 중복
Exam Workbook	R	F	T	T	0.6	워크북 대상 불분명
Sedation Mode	R	F	T	T	0.6	기능 토글로 읽혀 제품 불분명
Playtime Spec	R	F	T	T	0.6	선례 기각(App 기각) 계열
Conditioner Quantity	R	F	T	T	0.6	수량 대상 불분명
Pickup Login	R	F	T	T	0.6	제품 불분명
Ductless Analysis	R	F	T	T	0.6	분석 대상 불분명
Fob Coach	R	F	T	T	0.6	코칭 대상 불분명
Fence Habit	R	F	T	T	0.6	결합 불성립
Patent Radar	R	F	T	T	0.6	레이더 기능 지칭으로 제품 불분명
