Equity Workbook	R	F	T	T	0.6	워크북 대상 불분명
Quote Mode	R	F	T	T	0.6	기능 토글로 읽혀 제품 불분명
Termination Spec	R	F	T	T	0.6	사양 참조로 제품 불분명
Excavation Quantity	R	F	T	T	0.6	수량 대상 불분명
Detention Login	R	F	T	T	0.6	선례 기각(App 기각) 계열
Editor Coach	R	F	T	T	0.6	코칭 대상 불분명
Contact Habit	R	F	T	T	0.6	결합 불성립
Trademark Wave	R	F	T	T	0.6	선례 기각(App 기각) 계열(Wave 기각 라인)
Patent Gate	R	F	T	T	0.6	게이트 지칭으로 제품 불분명
Copyright Post	R	F	T	T	0.6	게시물·부대 중의로 불분명
Migraine Checkin	R	F	T	T	0.6	결합 불성립
Insomnia Range	R	F	T	T	0.6	결합 불성립
Skydiving Time	R	F	T	T	0.6	결합 불성립
Acne Speed	R	F	T	T	0.6	결합 불성립
Snowboarding Temperature	R	F	T	T	0.6	결합 불성립
Eczema Pressure	R	F	T	T	0.6	결합 불성립
Ziplining Wattage	R	F	T	T	0.6	결합 불성립
Psoriasis Brightness	R	F	T	T	0.6	결합 불성립
Sledding Capacity	R	F	T	T	0.6	상태 명사로 제품명 부자연
Vertigo Usage	R	F	T	T	0.6	사용 지칭으로 제품 불분명
Diving Episode	R	F	T	T	0.6	결합 불성립
Arthritis Cycle	R	F	T	T	0.6	주기 지칭으로 제품 불분명
Sailing Reception	R	F	T	T	0.6	리셉션·수신 중의로 불분명
Menopause Followup	R	F	T	T	0.6	후속 지칭으로 제품 불분명
Rafting Evaluation	R	F	T	T	0.6	평가 대상 불분명
Pregnancy Questionnaire	R	F	T	T	0.6	설문 대상 불분명
Climbing Requirement	R	F	T	T	0.6	요건 지칭으로 제품 불분명
Fertility Depreciation	R	F	T	T	0.6	결합 불성립
Biking Guarantor	R	F	T	T	0.6	보증인 명사 결합 불성립
Thyroid Tuner	R	F	T	T	0.6	튜너 기능 지칭으로 제품 불분명
Golf Timetable	R	F	T	T	0.6	terrain 대상 결합 불성립
Cholesterol Opinion	R	F	T	T	0.6	소견 대상 불분명
Fishing Tournament	R	F	T	T	0.6	terrain 대상 결합 불성립
Hypertension Flyer	R	F	T	T	0.6	terrain 대상 결합 불성립
Negligence App	R	F	T	T	0.6	법적 과실 상태 지칭으로 용도 불분명
Mailbox Tips	A	T	T	T	0.55	Mailbox App 승인 선례의 Tips 평행
Camping Advice	R	T	F	T	0.65	이번 배치 승인 Camping Tips와 동일 기능 의미 중복
Anemia Workbook	R	F	T	T	0.6	선례 기각(App 기각) 계열
Damages Mode	R	F	T	T	0.6	선례 기각(App 기각) 계열
Signage Spec	R	F	T	T	0.6	사양 참조로 제품 불분명
Glamping Quantity	R	F	T	T	0.6	수량 대상 불분명
Heartburn Login	R	F	T	T	0.6	선례 기각(App 기각) 계열
Compensation Analysis	R	F	T	T	0.6	분석 대상 불분명
Locksmith Coach	R	F	T	T	0.6	코칭 대상 불분명
Stargazing Habit	R	F	T	T	0.6	결합 불성립
Constipation Tracker	R	F	T	T	0.6	선례 기각(App 기각) 계열
Birdwatching Desk	R	F	T	T	0.6	책상·데스크 중의로 불분명
Concussion Radar	R	F	T	T	0.6	선례 기각(App 기각) 계열
Canyon Vault	R	F	T	T	0.6	선례 기각(App 기각) 계열
Sprain Compass	R	F	T	T	0.6	선례 기각(App 기각) 계열
Geyser Beacon	R	F	T	T	0.6	선례 기각(App 기각) 계열
Fracture Forge	R	F	T	T	0.6	선례 기각(App 기각) 계열
Fjord Cascade	R	F	T	T	0.6	선례 기각(App 기각) 계열
Insulin Bridge	R	F	T	T	0.6	선례 기각(App 기각) 계열
Savanna Signal	R	F	T	T	0.6	선례 기각(App 기각) 계열
Tundra Watch	R	F	T	T	0.6	선례 기각(App 기각) 계열
Prairie Scope	R	F	T	T	0.6	선례 기각(App 기각) 계열
Marsh Loop	R	F	T	T	0.6	선례 기각(App 기각) 계열
Cove Grid	R	F	T	T	0.6	선례 기각(App 기각) 계열
Cliff Wave	R	F	T	T	0.6	선례 기각(App 기각) 계열
Cavern Path	R	F	T	T	0.6	선례 기각(App 기각) 계열
Oasis Point	R	F	T	T	0.6	선례 기각(App 기각) 계열
