Falcon Ledger	R	F	T	T	0.65	가상 도메인어 결합, 소프트웨어 불명
Quantum Notary	R	F	T	T	0.7	공증 결합 불성립
Slack Messenger	R	F	T	F	0.75	유명 SaaS 상품명 Slack과 동일, 상표 혼동 우려
Photoshop Canvas	R	F	T	F	0.75	유명 상품명 Photoshop과 동일, 상표 혼동 우려
Data Thing	R	F	T	T	0.7	Thing 불성립
Ledger Sentinel	R	F	T	T	0.7	Sentinel 불성립
Ledger Watchman	R	F	T	T	0.75	Watchman은 실물 감시인 결합
Desert Gift	R	F	T	T	0.7	선물 결합 불성립
Rebate Retreat	R	F	T	T	0.75	리트리트 결합 불성립
Malocclusion Tournament	R	F	T	T	0.75	대회 결합 불성립
Intercom Flyer	R	F	T	F	0.75	유명 SaaS 상품명 Intercom과 동일, 상표 혼동 우려
Winery Tracker	R	F	T	T	0.65	추적 대상 불명
Endodontics Hub	R	F	T	T	0.7	Hub 불성립
Periodontics Relay	R	F	T	T	0.7	Relay 불성립
Key Gift	R	F	T	T	0.7	선물 결합 불성립
Desert Retreat	R	F	T	T	0.75	리트리트 결합 불성립
Rebate Tournament	R	F	T	T	0.75	대회 결합 불성립
Malocclusion Flyer	R	F	T	T	0.7	전단물 결합은 소프트웨어 불명
Winery Flow	R	F	T	T	0.7	Flow 불성립
Endodontics Desk	R	F	T	T	0.75	Desk는 실물 공간 결합
Periodontics Vault	R	F	T	T	0.7	저장고 결합 불성립
Backpacker Claim	A	T	T	T	0.6	투어 사고 클레임 처리로 짐작 가능
Orthodontist Length	R	F	T	T	0.7	Length 불명확
Parasailing Distance	R	F	T	T	0.7	Distance 불명확
Hygienist Clock	R	F	T	T	0.7	Clock 불명확
Wildlife Speed	R	F	T	T	0.7	Speed 불명확
Floss Width	R	F	T	T	0.7	Width 불명확
Lagoon Pressure	R	F	T	T	0.7	Pressure 불명확
Tartar Wattage	R	F	T	T	0.7	Wattage 불명확
Glacier Frequency	R	F	T	T	0.7	Frequency 불명확
Fluoride Usage	R	F	T	T	0.7	Usage 불명확
Volcano Humidity	R	F	T	T	0.7	Humidity 불명확
Sealant Breakdown	R	F	T	T	0.7	Breakdown 다의어(고장 세부) 불성립
Daytrip Reception	R	F	T	T	0.7	Reception 다의어(접수 리셉션) 불명확
Gingivitis Matrix	R	F	T	T	0.7	Matrix 불성립
Yacht Questionnaire	A	T	T	T	0.6	대여 선호 설문 관리로 짐작 가능
Bruxism Requirement	R	F	T	T	0.7	요건 결합 불성립
Promenade Resignation	R	F	T	T	0.7	사직 결합 불성립
Halitosis Tuner	R	F	T	T	0.7	튜너 대상 불명
Smoke Tutorial	R	F	T	T	0.65	Smoke 다의어(연기 담배), 결합 약함
Rainforest Handbook	A	T	T	T	0.6	우림 투어 핸드북으로 짐작 가능
Speculum Timetable	R	F	T	T	0.65	실물 검진 기구 결합, 소프트웨어 불명
Underwriter Opinion	R	F	T	T	0.7	소견 결합 불성립
Periodontitis Gift	R	F	T	T	0.7	선물 결합 불성립
Key Retreat	R	F	T	T	0.75	리트리트 결합 불성립
Desert Tournament	R	F	T	T	0.75	대회 결합 불성립
Rebate Flyer	R	F	T	T	0.65	환급 결합 약함
Malocclusion Tracker	R	F	T	T	0.65	추적 대상 불명
Winery Hub	R	F	T	T	0.7	Hub 불성립
Endodontics Radar	R	F	T	T	0.7	Radar 불성립
Periodontics Compass	R	F	T	T	0.7	Compass 불성립
Orientation Gift	R	F	T	T	0.7	선물 결합 불성립
Waste Retreat	R	F	T	T	0.75	리트리트 결합 불성립
Digital Tournament	R	F	T	T	0.75	대회 결합 불성립
Handoff Flyer	R	F	T	T	0.7	전단물 결합은 소프트웨어 불명
Dessert Desk	R	F	T	T	0.75	Desk는 실물 공간 결합
Takeout Portal	R	F	T	T	0.7	Portal 불성립
Brunch Calendar	A	T	T	T	0.6	예약·운영 일정 관리로 짐작 가능
Bakery Sheet	R	F	T	T	0.7	Sheet 다의어(시트 양식) 불명확
Pastry Code	R	F	T	T	0.7	Code 다의어(규정 부호) 불명확
Bagel Unit	R	F	T	T	0.7	Unit 불성립
Donut Detail	R	F	T	T	0.7	세부 결합 불성립
Espresso Extension	R	F	T	T	0.7	연장 결합 불성립
Latte Widget	R	F	T	T	0.7	위젯 결합 불성립
Toothbrush Announcement	R	F	T	T	0.7	공지 내용 불명
Snorkeling Generator	R	F	T	T	0.7	생성 대상 불명
Cocktail Helper	R	F	T	T	0.7	도우미 기능 불명
Toothpaste Stage	R	F	T	T	0.7	단계 결합 불성립
Kayaking Rank	R	F	T	T	0.7	순위 결합 불성립
Barista Copy	R	F	T	T	0.7	Copy 다의어(복사) 불성립
Mouthwash Reading	R	F	T	T	0.7	Reading 다의어(측정값) 불명확
Waterfall Deadline	R	F	T	T	0.7	기한 결합 불성립
Pub Template	R	F	T	T	0.7	서식 결합 불성립
Mouthguard Guide	A	T	T	T	0.65	마우스가드 선택 가이드, 소비자 실검색
Sunset Agreement	R	F	T	T	0.7	합의 대상 불명
Steakhouse Validation	R	F	T	T	0.7	검증 대상 불명
Smile Lookup	R	F	T	T	0.65	Smile 다의어·브랜드 위험, 대상 불명
Waterfront Model	R	F	T	T	0.7	Model 다의어(모형) 불명확
Sushi Appointment	A	T	T	T	0.6	식당 예약 관리로 짐작 가능
Breath Feedback	R	F	T	T	0.65	피드백 대상 불명
Boardwalk Renewal	R	F	T	T	0.65	명소 갱신 결합 약함
Taco Nomination	R	F	T	T	0.7	추천 대상 불명
Snoring Correction	R	F	T	T	0.65	수정 대상 불명
Beachfront Payment	A	T	T	T	0.6	숙소 결제 관리로 짐작 가능
Noodle Seal	R	F	T	T	0.7	Seal 의미 불명확
Bite Review	R	F	T	T	0.65	Bite 다의어(교합 간식), 대상 불명
Skyline Video	A	T	T	T	0.6	전망대 소개 영상으로 짐작 가능
Seafood Newsletter	A	T	T	T	0.6	매장 소식 뉴스레터 발송으로 짐작 가능
Dentist Inventory	A	T	T	T	0.6	치과 재고 관리로 짐작 가능
Backpacker Onboarding	A	T	T	T	0.6	투어 사전 안내로 짐작 가능
Orthodontist Weight	R	F	T	T	0.7	Weight 불명확
Parasailing Limit	R	F	T	T	0.7	Limit 불명확
Hygienist Speed	R	F	T	T	0.7	Speed 불명확
Wildlife Height	R	F	T	T	0.7	Height 불명확
Floss Pressure	R	F	T	T	0.7	Pressure 불명확
Lagoon Voltage	R	F	T	T	0.7	Voltage 불명확
Tartar Frequency	R	F	T	T	0.7	Frequency 불명확
Glacier Capacity	R	F	T	T	0.7	Capacity 불명확
Fluoride Humidity	R	F	T	T	0.7	Humidity 불명확
Volcano Cycle	R	F	T	T	0.7	Cycle 다의어(주기) 불성립
Sealant Reception	R	F	T	T	0.7	Reception 다의어(접수 리셉션) 불명확
Daytrip Approval	R	F	T	T	0.7	승인 대상 불명
Gingivitis Questionnaire	A	T	T	T	0.6	치주 문진표 관리로 짐작 가능
Yacht Benefit	R	F	T	T	0.7	수혜 대상 불명
Bruxism Resignation	R	F	T	T	0.7	사직 결합 불성립
Promenade Guarantor	R	F	T	T	0.65	투어 보증인 결합 약함
Claimant Tutorial	A	T	T	T	0.65	보험 청구 절차 튜토리얼, 보험 실무 용어
Halitosis Handbook	A	T	T	T	0.6	구취 관리 핸드북으로 짐작 가능
Smoke Timetable	R	F	T	T	0.65	Smoke 다의어(연기 담배), 결합 약함
Rainforest Opinion	R	F	T	T	0.7	소견 결합 불성립
Speculum Gift	R	F	T	T	0.7	선물 결합 불성립
Underwriter Retreat	R	F	T	T	0.75	리트리트 결합 불성립
Periodontitis Tournament	R	F	T	T	0.75	대회 결합 불성립
Key Flyer	R	F	T	T	0.7	전단물 결합은 소프트웨어 불명
Desert Flyer	R	F	T	T	0.7	전단물 결합은 소프트웨어 불명
Malocclusion Flow	R	F	T	T	0.7	Flow 불성립
Winery Desk	R	F	T	T	0.75	Desk는 실물 공간 결합
Endodontics Relay	R	F	T	T	0.7	Relay 불성립
Periodontics Beacon	R	F	T	T	0.7	Beacon 불성립
Concrete Gift	R	F	T	T	0.7	선물 결합 불성립
Waste Tournament	R	F	T	T	0.75	대회 결합 불성립
Digital Flyer	R	F	T	T	0.65	Digital 형용사 단독, 의미 불명확
Dessert Radar	R	F	T	T	0.7	Radar 불성립
Takeout Zone	R	F	T	T	0.7	Zone 불성립
Expo Gift	R	F	T	T	0.7	선물 결합 불성립
Roadtest Retreat	R	F	T	T	0.75	리트리트 결합 불성립
