Job Gift	R	F	T	T	0.7	선물 결합 불성립
Brake Tournament	R	F	T	T	0.75	대회 결합 불성립
Pizzeria Flyer	R	F	T	T	0.7	전단물 결합은 소프트웨어 불명
Deli Terminal	R	F	T	T	0.75	Terminal은 실물 단말 결합
Dessert Locator	A	T	T	T	0.6	디저트 전문점 검색 도구로 짐작 가능
Takeout Status	R	F	T	T	0.7	Status 불성립
Brunch Badge	R	F	T	T	0.7	Badge 불성립
Bakery Fund	R	F	T	T	0.7	Fund 불성립
Pastry Marker	R	F	T	T	0.7	Marker 불성립
Bagel Rendering	R	F	T	T	0.7	Rendering 불성립
Donut Trend	R	F	T	T	0.7	Trend 불성립
Espresso Match	R	F	T	T	0.7	Match 다의어(경기 성냥) 불성립
Latte Nomination	R	F	T	T	0.7	추천 대상 불명
Toothbrush Revision	R	F	T	T	0.7	수정 대상 불명
Snorkeling Simulator	R	F	T	T	0.7	시뮬레이터 대상 불명
Cocktail Expense	R	F	T	T	0.7	비용 결합 불성립
Toothpaste Newsletter	A	T	T	T	0.6	제품 소식 뉴스레터 발송으로 짐작 가능
Kayaking Onboarding	A	T	T	T	0.6	직원 온보딩으로 짐작 가능
Barista Range	R	F	T	T	0.7	Range 불명확
Mouthwash Limit	R	F	T	T	0.65	대상 불명
Waterfall Time	R	F	T	T	0.7	Time 불명확
Pub Pressure	R	F	T	T	0.7	Pressure 불명확
Mouthguard Load	R	F	T	T	0.65	대상 불명
Sunset Wattage	R	F	T	T	0.7	Wattage 불명확
Steakhouse Usage	R	F	T	T	0.7	Usage 불명확
Smile Condition	R	F	T	T	0.65	Smile 다의어·브랜드 위험, 대상 불명
Waterfront Episode	R	F	T	T	0.7	Episode 불명확
Sushi Followup	A	T	T	T	0.6	주문 후속 안내로 짐작 가능
Breath Approval	R	F	T	T	0.65	Breath 다의어, 대상 불명
Boardwalk Evaluation	R	F	T	T	0.7	평가 대상 불명
Taco Depreciation	R	F	T	T	0.7	감가상각 대상 불명
Snoring Resignation	R	F	T	T	0.7	사직 결합 불성립
Beachfront Guarantor	R	F	T	T	0.65	보증인 결합 약함
Sleep Tutorial	A	T	T	T	0.65	수면 개선 튜토리얼, 소비자 실검색
Noodle Timetable	R	F	T	T	0.65	메뉴 일정 결합 약함
Bite Opinion	R	F	T	T	0.65	Bite 다의어(교합 간식), 대상 불명
Skyline Retreat	R	F	T	T	0.75	리트리트 결합 불성립
Rhythm Tournament	R	F	T	T	0.75	대회 결합 불성립
Jogging Flyer	R	F	T	T	0.7	전단물 결합은 소프트웨어 불명
Seafood Flow	R	F	T	T	0.7	Flow 불성립
Dentist Hub	R	F	T	T	0.7	Hub 불성립
Backpacker Radar	R	F	T	T	0.7	Radar 불성립
Orthodontist Beacon	R	F	T	T	0.7	Beacon 불성립
Parasailing Cascade	R	F	T	T	0.7	Cascade 불성립
Hygienist Scope	R	F	T	T	0.65	Scope 다의어(범위 내시경) 불명확
Wildlife Grid	R	F	T	T	0.7	Grid 불성립
Floss Point	R	F	T	T	0.7	Point 불성립
Lagoon Frame	R	F	T	T	0.75	Frame은 실물 골조 결합
Tartar Ledger	R	F	T	T	0.65	장부 결합 약함
Glacier Deck	R	F	T	T	0.7	Deck 다의어(갑판 층) 불성립
Fluoride Station	R	F	T	T	0.75	Station은 실물 공간 결합
Volcano Center	R	F	T	T	0.75	Center는 실물 공간 결합
Sealant Console	R	F	T	T	0.75	Console은 실물 가구·기계 결합
Daytrip Scale	R	F	T	T	0.65	Scale 다의어(저울 규모) 불명확
Gingivitis Trail	R	F	T	T	0.7	Trail 불성립
Yacht Ring	R	F	T	T	0.65	Ring 다의어(반지 링) 불명확
Bruxism Atlas	R	F	T	T	0.7	Atlas 불성립
Promenade Manager	R	F	T	T	0.7	Manager 불성립
Halitosis Planner	R	F	T	T	0.65	구취 전문용어, 플래너 결합 약함
Rainforest Monitor	R	F	T	T	0.7	모니터 대상 불명
Periodontitis Ops	R	F	T	T	0.65	치주 전문용어, Ops 불성립
Desert Journal	A	T	T	T	0.6	여행 방문 일지로 짐작 가능
Malocclusion Calendar	R	F	T	T	0.65	치아 전문용어, 결합 약함
Winery Locator	A	T	T	T	0.6	와이너리 검색 도구로 짐작 가능
Endodontics Office	R	F	T	T	0.75	Office는 실물 공간 결합
Periodontics Kiosk	R	F	T	T	0.75	Kiosk는 실물 공간 결합
Timesheet Tutorial	A	T	T	T	0.65	근태 기록 작성 튜토리얼, HR 실무어
