Savanna Total	R	F	T	T	0.6	결합 불성립
Tundra Widget	R	F	T	T	0.6	위젯 대상 불분명
Prairie Repository	R	F	T	T	0.6	결합 불성립
Marsh Announcement	R	F	T	T	0.6	결합 불성립
Cove Calculator	R	F	T	T	0.6	계산 대상 불분명
Cliff Converter	R	F	T	T	0.6	변환 대상 불분명
Cavern Generator	R	F	T	T	0.6	생성 대상 불분명
Oasis Recorder	R	F	T	T	0.6	기록 대상 불분명
Dune Estimator	R	F	T	T	0.6	산출 대상 불분명
Whale Checker	R	F	T	T	0.6	검사 대상 불분명
Dolphin Detector	R	F	T	T	0.6	탐지 대상 불분명
Penguin Timer	R	F	T	T	0.6	결합 불성립
Flamingo Workshop	R	F	T	T	0.6	결합 불성립
Turtle Guardian	R	F	T	T	0.6	감시 대상 불분명
Moose Helper	R	F	T	T	0.6	결합 불성립
Bison Stage	R	F	T	T	0.6	결합 불성립
Reindeer Result	R	F	T	T	0.6	결합 불성립
Immunization App	A	T	T	T	0.6	예방접종 기록 관리 앱(실재 카테고리)
Family Tips	A	T	T	T	0.55	가족 돌봄 팁(App→Tips 평행)
Chemical Advice	R	T	F	T	0.65	동일 배치 승인된 Chemical App/Tips와 동일 기능 의미 중복
Maintenance Workbook	R	F	T	T	0.6	워크북 대상 불분명
Inspection Mode	R	F	T	T	0.6	기능 토글로 읽혀 제품 불분명
Pricing Spec	R	F	T	T	0.6	결합 불성립
Cemetery Quantity	R	F	T	T	0.6	수량 대상 불분명
Commission Login	R	F	T	T	0.6	결합 불성립
Dispensing Analysis	R	F	T	T	0.6	분석 대상 불분명
Charter Coach	R	F	T	T	0.6	코칭 대상 불분명
Fuel Habit	R	F	T	T	0.6	결합 불성립
Recall App	A	T	T	T	0.6	약품 회수(리콜) 관리 앱(실재)
Port Tips	A	T	T	T	0.55	항만 물류 팁(App→Tips 평행)
Logbook Advice	R	T	F	T	0.65	동일 배치 승인된 Logbook App/Tips와 동일 기능 의미 중복
Tailings Workbook	R	F	T	T	0.6	워크북 대상 불분명
Coil Mode	R	F	T	T	0.6	기능 토글로 읽혀 제품 불분명
Keypad Spec	R	F	T	T	0.6	결합 불성립
Bilingual Quantity	R	F	T	T	0.6	수량 대상 불분명
Mileage Login	R	F	T	T	0.6	결합 불성립
Editing Analysis	R	F	T	T	0.6	분석 대상 불분명
Toast Coach	R	F	T	T	0.6	코칭 대상 불분명
Deposit Habit	R	F	T	T	0.6	결합 불성립
Lawyer Code	R	F	T	T	0.6	결합 불성립
Attorney Value	R	F	T	T	0.6	결합 불성립
Court Worksheet	R	F	T	T	0.6	학습지 근거 약함
Judge Record	R	F	T	T	0.6	판사 대상 기록 불성립
Jury Certification	R	F	T	T	0.6	결합 불성립
Lawsuit Pressure	R	F	T	T	0.6	결합 불성립
Divorce Retreat	R	F	T	T	0.6	결합 불성립
Salvage App	A	T	T	T	0.6	잔존 차량 처리 관리 앱(salvage 실재)
Pension Tips	A	T	T	T	0.55	연금 관리 팁(App→Tips 평행)
Siding Advice	R	T	F	T	0.65	동일 배치 승인된 Siding App/Tips와 동일 기능 의미 중복
Thesis Workbook	R	F	T	T	0.6	워크북 대상 불분명
Meeting Mode	R	F	T	T	0.6	기능 토글로 읽혀 제품 불분명
Headline Spec	R	F	T	T	0.6	결합 불성립
Priority Quantity	R	F	T	T	0.6	수량 대상 불분명
Headhunter Login	R	F	T	T	0.6	결합 불성립
Swag Analysis	R	F	T	T	0.6	분석 대상 불분명
Screening Coach	R	F	T	T	0.6	코칭 대상 불분명(Screening 계열)
Diner Habit	R	F	T	T	0.6	결합 불성립
Custody Point	R	F	T	T	0.6	결합 불성립
Immigration Companion	R	F	T	T	0.6	동반 대상 불분명
Testament Check	R	F	T	T	0.6	검사 대상 불분명
Notary Badge	R	F	T	T	0.6	결합 불성립
Mediation Allowance	R	F	T	T	0.6	결합 불성립
Guardianship Arrears	R	F	T	T	0.6	결합 불성립
Trademark Generator	R	F	T	T	0.6	생성 대상 불분명
Patent Diagnostic	R	F	T	T	0.6	진단 대상 불분명
Copyright Deposit	R	F	T	T	0.6	결합 불성립
Dependent App	A	T	T	T	0.55	부양가족 등록 관리 앱(HR 실재)
Cabinetry Tips	A	T	T	T	0.55	캐비닛 제작 팁(App→Tips 평행)
Withdrawal Advice	R	F	T	T	0.6	철회 대상 불분명
Latte Workbook	R	F	T	T	0.6	워크북 대상 불분명
Behavior Mode	R	F	T	T	0.6	기능 토글로 읽혀 제품 불분명
Toothbrush Spec	R	F	T	T	0.6	결합 불성립
Nanny Quantity	R	F	T	T	0.6	수량 대상 불분명
Sidewalk Login	R	F	T	T	0.6	결합 불성립
Snorkeling Analysis	R	F	T	T	0.6	분석 대상 불분명
Metronome Coach	R	F	T	T	0.6	코칭 대상 불분명
Workout Habit	R	F	T	T	0.6	결합 불성립
Migraine Quota	R	F	T	T	0.6	결합 불성립
Insomnia Advisory	R	F	T	T	0.6	안내 대상 불분명
Skydiving Entry	R	F	T	T	0.6	등록 대상 불분명
Acne Fee	R	F	T	T	0.6	결합 불성립
Snowboarding Cost	R	F	T	T	0.6	활동 비용 근거 약함(Sledding Cost 기각 선례)
Eczema Price	R	F	T	T	0.6	가격 지칭 부자연
Ziplining Loan	R	F	T	T	0.6	결합 불성립
Psoriasis Sum	R	F	T	T	0.6	결합 불성립
Sledding Cash	R	F	T	T	0.6	결합 불성립
Vertigo Sale	R	F	T	T	0.6	결합 불성립
Diving Allowance	R	F	T	T	0.6	결합 불성립
Arthritis Tariff	R	F	T	T	0.6	결합 불성립
Sailing Margin	R	F	T	T	0.6	결합 불성립
Menopause Fine	R	F	T	T	0.6	결합 불성립
Rafting Link	R	F	T	T	0.6	결합 불성립
Pregnancy Rule	R	F	T	T	0.6	결합 불성립
Climbing Category	R	F	T	T	0.6	결합 불성립
Fertility Attribute	R	F	T	T	0.6	결합 불성립
Biking Serial	R	F	T	T	0.6	결합 불성립
Thyroid Token	R	F	T	T	0.6	결합 불성립
Golf Balance	R	F	T	T	0.6	결합 불성립
Cholesterol Interest	R	F	T	T	0.6	결합 불성립
Fishing Due	R	F	T	T	0.6	결합 불성립
Hypertension Subsidy	R	F	T	T	0.6	결합 불성립
Camping Advance	R	F	T	T	0.6	결합 불성립
Anemia Penalty	R	F	T	T	0.6	결합 불성립
Glamping Extension	R	F	T	T	0.6	결합 불성립
Heartburn Trial	R	F	T	T	0.6	결합 불성립
Stargazing Manual	R	F	T	T	0.6	설명 대상 불분명
Constipation Worksheet	R	F	T	T	0.6	학습지 근거 약함
Birdwatching Layout	R	F	T	T	0.6	결합 불성립
Concussion Sketch	R	F	T	T	0.6	제품성 불분명
Canyon Rendering	R	F	T	T	0.6	렌더링 대상 불분명
Sprain Notification	R	F	T	T	0.6	결합 불성립
Geyser Kit	R	F	T	T	0.6	키트 대상 불분명
Fracture Count	R	F	T	T	0.6	대상 불분명
Fjord Message	R	F	T	T	0.6	결합 불성립
Insulin Total	R	F	T	T	0.6	결합 불성립
Savanna Widget	R	F	T	T	0.6	위젯 대상 불분명
Tundra Repository	R	F	T	T	0.6	결합 불성립
Prairie Announcement	R	F	T	T	0.6	결합 불성립
Marsh Calculator	R	F	T	T	0.6	계산 대상 불분명
Cove Converter	R	F	T	T	0.6	변환 대상 불분명
Cliff Generator	R	F	T	T	0.6	생성 대상 불분명
Cavern Recorder	R	F	T	T	0.6	기록 대상 불분명
Oasis Estimator	R	F	T	T	0.6	산출 대상 불분명
Dune Checker	R	F	T	T	0.6	검사 대상 불분명
Whale Detector	R	F	T	T	0.6	탐지 대상 불분명
Dolphin Timer	R	F	T	T	0.6	결합 불성립
Penguin Workshop	R	F	T	T	0.6	결합 불성립
Flamingo Guardian	R	F	T	T	0.6	감시 대상 불분명
Turtle Helper	R	F	T	T	0.6	결합 불성립
Moose Stage	R	F	T	T	0.6	결합 불성립
Bison Result	R	F	T	T	0.6	결합 불성립
Reindeer Streak	R	F	T	T	0.6	결합 불성립
Waiver App	A	T	T	T	0.6	면책 동의서 전자 서명 앱(실재 카테고리)
Immunization Tips	A	T	T	T	0.55	예방접종 안내 팁(App→Tips 평행)
Family Advice	R	T	F	T	0.65	동일 배치 승인된 Family App/Tips와 동일 기능 의미 중복
Chemical Workbook	R	F	T	T	0.6	워크북 대상 불분명
Maintenance Mode	R	F	T	T	0.6	기능 토글로 읽혀 제품 불분명
Inspection Spec	R	F	T	T	0.6	결합 불성립
Pricing Quantity	R	F	T	T	0.6	수량 대상 불분명
Cemetery Login	R	F	T	T	0.6	결합 불성립
Commission Analysis	R	F	T	T	0.6	분석 대상 불분명
Dispensing Coach	R	F	T	T	0.6	코칭 대상 불분명
Charter Habit	R	F	T	T	0.6	결합 불성립
Checkout App	A	T	T	T	0.6	살롱 결제 관리 앱(실재)
Recall Tips	A	T	T	T	0.55	회수 관리 팁(App→Tips 평행)
Port Advice	R	T	F	T	0.65	동일 배치 승인된 Port App/Tips와 동일 기능 의미 중복
Logbook Workbook	R	F	T	T	0.6	워크북 대상 불분명
Tailings Mode	R	F	T	T	0.6	기능 토글로 읽혀 제품 불분명
Coil Spec	R	F	T	T	0.6	결합 불성립
Keypad Quantity	R	F	T	T	0.6	수량 대상 불분명
Bilingual Login	R	F	T	T	0.6	결합 불성립
Mileage Analysis	R	F	T	T	0.6	분석 대상 불분명
Editing Coach	R	F	T	T	0.6	코칭 대상 불분명
Toast Habit	R	F	T	T	0.6	결합 불성립
Lawyer List	R	F	T	T	0.6	목록 대상 불분명(List 축 기각)
Attorney Stake	R	F	T	T	0.6	결합 불성립
Court Diagram	R	F	T	T	0.6	교육 다이어그램 축 대상 아님
Judge Copy	R	F	T	T	0.6	결합 불성립
Jury Nomination	R	F	T	T	0.6	결합 불성립
Lawsuit Load	R	F	T	T	0.6	결합 불성립
Divorce Tournament	R	F	T	T	0.6	결합 불성립
Amendment App	A	T	T	T	0.55	계약 수정 관리 앱(부동산 실재)
Salvage Tips	A	T	T	T	0.55	잔존물 처리 팁(App→Tips 평행)
Pension Advice	R	T	F	T	0.65	동일 배치 승인된 Pension App/Tips와 동일 기능 의미 중복
Siding Workbook	R	F	T	T	0.6	워크북 대상 불분명
Thesis Mode	R	F	T	T	0.6	기능 토글로 읽혀 제품 불분명
Meeting Spec	R	F	T	T	0.6	결합 불성립
Headline Quantity	R	F	T	T	0.6	수량 대상 불분명
Priority Login	R	F	T	T	0.6	결합 불성립
Headhunter Analysis	R	F	T	T	0.6	분석 대상 불분명
Swag Coach	R	F	T	T	0.6	코칭 대상 불분명
Screening Habit	R	F	T	T	0.6	결합 불성립(Screening 계열)
Custody Map	R	F	T	T	0.6	지도 대상 불분명
Immigration Register	R	F	T	T	0.6	결합 불성립
Testament Score	R	F	T	T	0.6	결합 불성립
Notary Stub	R	F	T	T	0.6	결합 불성립
Mediation Tariff	R	F	T	T	0.6	결합 불성립
Guardianship Advance	R	F	T	T	0.6	결합 불성립
Trademark Recorder	R	F	T	T	0.6	기록 대상 불분명
Patent Progress	R	F	T	T	0.6	결합 불성립
Copyright Certification	R	F	T	T	0.6	결합 불성립
Litigation App	A	T	T	T	0.55	소송 대응 관리 앱(보험 실재)
Dependent Tips	A	T	T	T	0.55	부양가족 등록 팁(App→Tips 평행)
Cabinetry Advice	R	T	F	T	0.65	동일 배치 승인된 Cabinetry App/Tips와 동일 기능 의미 중복
Withdrawal Workbook	R	F	T	T	0.6	워크북 대상 불분명
Latte Mode	R	F	T	T	0.6	기능 토글로 읽혀 제품 불분명
Behavior Spec	R	F	T	T	0.6	결합 불성립
Toothbrush Quantity	R	F	T	T	0.6	수량 대상 불분명
Nanny Login	R	F	T	T	0.6	결합 불성립
Sidewalk Analysis	R	F	T	T	0.6	분석 대상 불분명
Snorkeling Coach	R	F	T	T	0.6	코칭 대상 불분명
Metronome Habit	R	F	T	T	0.6	결합 불성립
Migraine Tab	R	F	T	T	0.6	결합 불성립
Insomnia Petition	R	F	T	T	0.6	결합 불성립
Skydiving Fee	R	F	T	T	0.6	결합 불성립
Acne Item	R	F	T	T	0.6	항목 대상 불분명
Snowboarding Price	R	F	T	T	0.6	가격 지칭 부자연
Eczema Fare	R	F	T	T	0.6	결합 불성립
Ziplining Sum	R	F	T	T	0.6	결합 불성립
Psoriasis Debt	R	F	T	T	0.6	결합 불성립
